category,description,month,count,rollavg_3month
Other,DRIVING UNDER THE INFLUENCE,2021-10-01,83,115
Other,DRIVING UNDER THE INFLUENCE,2021-11-01,91,104
Other,DRIVING UNDER THE INFLUENCE,2021-12-01,70,81
Other,DRIVING UNDER THE INFLUENCE,2022-01-01,49,70
Other,DRIVING UNDER THE INFLUENCE,2022-02-01,72,64
Other,DRIVING UNDER THE INFLUENCE,2022-03-01,80,67
Other,DRIVING UNDER THE INFLUENCE,2022-04-01,77,76
Other,DRIVING UNDER THE INFLUENCE,2022-05-01,118,92
Other,DRIVING UNDER THE INFLUENCE,2022-06-01,83,93
Other,DRIVING UNDER THE INFLUENCE,2022-07-01,88,96
Other,DRIVING UNDER THE INFLUENCE,2022-08-01,78,83
Other,DRIVING UNDER THE INFLUENCE,2022-09-01,89,85
Other,DRIVING UNDER THE INFLUENCE,2022-10-01,63,77
Other,DRIVING UNDER THE INFLUENCE,2022-11-01,57,70
Other,DRIVING UNDER THE INFLUENCE,2022-12-01,58,59
Other,DRIVING UNDER THE INFLUENCE,2023-01-01,55,57
Other,DRIVING UNDER THE INFLUENCE,2023-02-01,61,58
Other,DRIVING UNDER THE INFLUENCE,2023-03-01,67,61
Other,DRIVING UNDER THE INFLUENCE,2023-04-01,66,65
Other,DRIVING UNDER THE INFLUENCE,2023-05-01,109,81
Other,DRIVING UNDER THE INFLUENCE,2023-06-01,94,90
Other,DRIVING UNDER THE INFLUENCE,2023-07-01,69,91
Other,DRIVING UNDER THE INFLUENCE,2023-08-01,67,77
Other,DRIVING UNDER THE INFLUENCE,2023-09-01,104,80
Other,DRIVING UNDER THE INFLUENCE,2023-10-01,16,62
Other,Disorderly Conduct,2019-01-01,40,NA
Other,Disorderly Conduct,2019-02-01,45,NA
Other,Disorderly Conduct,2019-03-01,34,40
Other,Disorderly Conduct,2019-04-01,65,48
Other,Disorderly Conduct,2019-05-01,68,56
Other,Disorderly Conduct,2019-06-01,53,62
Other,Disorderly Conduct,2019-07-01,86,69
Other,Disorderly Conduct,2019-08-01,125,88
Other,Disorderly Conduct,2019-09-01,111,107
Other,Disorderly Conduct,2019-10-01,92,109
Other,Disorderly Conduct,2019-11-01,130,111
Other,Disorderly Conduct,2019-12-01,92,105
Other,Disorderly Conduct,2020-01-01,76,99
Other,Disorderly Conduct,2020-02-01,160,109
Other,Disorderly Conduct,2020-03-01,100,112
Other,Disorderly Conduct,2020-04-01,48,103
Other,Disorderly Conduct,2020-05-01,135,94
Other,Disorderly Conduct,2020-06-01,69,84
Other,Disorderly Conduct,2020-07-01,21,75
Other,Disorderly Conduct,2020-08-01,34,41
Other,Disorderly Conduct,2020-09-01,21,25
Other,Disorderly Conduct,2020-10-01,28,28
Other,Disorderly Conduct,2020-11-01,15,21
Other,Disorderly Conduct,2020-12-01,22,22
Other,Disorderly Conduct,2021-01-01,13,17
Other,Disorderly Conduct,2021-02-01,34,23
Other,Disorderly Conduct,2021-03-01,34,27
Other,Disorderly Conduct,2021-04-01,37,35
Other,Disorderly Conduct,2021-05-01,40,37
Other,Disorderly Conduct,2021-06-01,33,37
Other,Disorderly Conduct,2021-07-01,40,38
Other,Disorderly Conduct,2021-08-01,33,35
Other,Disorderly Conduct,2021-09-01,46,40
Other,Disorderly Conduct,2021-10-01,47,42
Other,Disorderly Conduct,2021-11-01,24,39
Other,Disorderly Conduct,2021-12-01,26,32
Other,Disorderly Conduct,2022-01-01,26,25
Other,Disorderly Conduct,2022-02-01,33,28
Other,Disorderly Conduct,2022-03-01,20,26
Other,Disorderly Conduct,2022-04-01,23,25
Other,Disorderly Conduct,2022-05-01,24,22
Other,Disorderly Conduct,2022-06-01,18,22
Other,Disorderly Conduct,2022-07-01,23,22
Other,Disorderly Conduct,2022-08-01,38,26
Other,Disorderly Conduct,2022-09-01,44,35
Other,Disorderly Conduct,2022-10-01,29,37
Other,Disorderly Conduct,2022-11-01,17,30
Other,Disorderly Conduct,2022-12-01,21,22
Other,Disorderly Conduct,2023-01-01,27,22
Other,Disorderly Conduct,2023-02-01,40,29
Other,Disorderly Conduct,2023-03-01,36,34
Other,Disorderly Conduct,2023-04-01,44,40
Other,Disorderly Conduct,2023-05-01,25,35
Other,Disorderly Conduct,2023-06-01,31,33
Other,Disorderly Conduct,2023-07-01,35,30
Other,Disorderly Conduct,2023-08-01,40,35
Other,Disorderly Conduct,2023-09-01,41,39
Other,Disorderly Conduct,2023-10-01,3,28
Other,Embezzlement,2019-01-01,46,NA
Other,Embezzlement,2019-02-01,37,NA
Other,Embezzlement,2019-03-01,24,36
Other,Embezzlement,2019-04-01,33,31
Other,Embezzlement,2019-05-01,26,28
Other,Embezzlement,2019-06-01,27,29
Other,Embezzlement,2019-07-01,38,30
Other,Embezzlement,2019-08-01,44,36
Other,Embezzlement,2019-09-01,31,38
Other,Embezzlement,2019-10-01,25,33
Other,Embezzlement,2019-11-01,38,31
Other,Embezzlement,2019-12-01,39,34
Other,Embezzlement,2020-01-01,36,38
Other,Embezzlement,2020-02-01,28,34
Other,Embezzlement,2020-03-01,26,30
Other,Embezzlement,2020-04-01,12,22
Other,Embezzlement,2020-05-01,16,18
Other,Embezzlement,2020-06-01,9,12
Other,Embezzlement,2020-07-01,9,11
Other,Embezzlement,2020-08-01,16,11
Other,Embezzlement,2020-09-01,19,15
Other,Embezzlement,2020-10-01,18,18
Other,Embezzlement,2020-11-01,13,17
Other,Embezzlement,2020-12-01,9,13
Other,Embezzlement,2021-01-01,10,11
Other,Embezzlement,2021-02-01,3,7
Other,Embezzlement,2021-03-01,15,9
Other,Embezzlement,2021-04-01,11,10
Other,Embezzlement,2021-05-01,9,12
Other,Embezzlement,2021-06-01,16,12
Other,Embezzlement,2021-07-01,7,11
Other,Embezzlement,2021-08-01,13,12
Other,Embezzlement,2021-09-01,10,10
Other,Embezzlement,2021-10-01,13,12
Other,Embezzlement,2021-11-01,13,12
Other,Embezzlement,2021-12-01,13,13
Other,Embezzlement,2022-01-01,16,14
Other,Embezzlement,2022-02-01,19,16
Other,Embezzlement,2022-03-01,21,19
Other,Embezzlement,2022-04-01,32,24
Other,Embezzlement,2022-05-01,20,24
Other,Embezzlement,2022-06-01,13,22
Other,Embezzlement,2022-07-01,11,15
Other,Embezzlement,2022-08-01,23,16
Other,Embezzlement,2022-09-01,32,22
Other,Embezzlement,2022-10-01,14,23
Other,Embezzlement,2022-11-01,16,21
Other,Embezzlement,2022-12-01,20,17
Other,Embezzlement,2023-01-01,20,19
Other,Embezzlement,2023-02-01,13,18
Other,Embezzlement,2023-03-01,17,17
Other,Embezzlement,2023-04-01,23,18
Other,Embezzlement,2023-05-01,27,22
Other,Embezzlement,2023-06-01,22,24
Other,Embezzlement,2023-07-01,20,23
Other,Embezzlement,2023-08-01,17,20
Other,Embezzlement,2023-09-01,16,18
Other,Embezzlement,2023-10-01,9,14
Other,Forgery and Counterfeiting,2019-01-01,20,NA
Other,Forgery and Counterfeiting,2019-02-01,25,NA
Other,Forgery and Counterfeiting,2019-03-01,19,21
Other,Forgery and Counterfeiting,2019-04-01,13,19
Other,Forgery and Counterfeiting,2019-05-01,24,19
Other,Forgery and Counterfeiting,2019-06-01,14,17
Other,Forgery and Counterfeiting,2019-07-01,23,20
Other,Forgery and Counterfeiting,2019-08-01,12,16
Other,Forgery and Counterfeiting,2019-09-01,22,19
Other,Forgery and Counterfeiting,2019-10-01,26,20
Other,Forgery and Counterfeiting,2019-11-01,20,23
Other,Forgery and Counterfeiting,2019-12-01,20,22
Other,Forgery and Counterfeiting,2020-01-01,21,20
Other,Forgery and Counterfeiting,2020-02-01,19,20
Other,Forgery and Counterfeiting,2020-03-01,18,19
Other,Forgery and Counterfeiting,2020-04-01,16,18
Other,Forgery and Counterfeiting,2020-05-01,4,13
Other,Forgery and Counterfeiting,2020-06-01,9,10
Other,Forgery and Counterfeiting,2020-07-01,7,7
Other,Forgery and Counterfeiting,2020-08-01,6,7
Other,Forgery and Counterfeiting,2020-09-01,7,7
Other,Forgery and Counterfeiting,2020-10-01,11,8
Other,Forgery and Counterfeiting,2020-11-01,13,10
Other,Forgery and Counterfeiting,2020-12-01,18,14
Other,Forgery and Counterfeiting,2021-01-01,18,16
Other,Forgery and Counterfeiting,2021-02-01,5,14
Other,Forgery and Counterfeiting,2021-03-01,7,10
Other,Forgery and Counterfeiting,2021-04-01,28,13
Other,Forgery and Counterfeiting,2021-05-01,12,16
Other,Forgery and Counterfeiting,2021-06-01,12,17
Other,Forgery and Counterfeiting,2021-07-01,20,15
Other,Forgery and Counterfeiting,2021-08-01,16,16
Other,Forgery and Counterfeiting,2021-09-01,17,18
Other,Forgery and Counterfeiting,2021-10-01,23,19
Other,Forgery and Counterfeiting,2021-11-01,19,20
Other,Forgery and Counterfeiting,2021-12-01,28,23
Other,Forgery and Counterfeiting,2022-01-01,34,27
Other,Forgery and Counterfeiting,2022-02-01,43,35
Other,Forgery and Counterfeiting,2022-03-01,43,40
Other,Forgery and Counterfeiting,2022-04-01,31,39
Other,Forgery and Counterfeiting,2022-05-01,29,34
Other,Forgery and Counterfeiting,2022-06-01,49,36
Other,Forgery and Counterfeiting,2022-07-01,45,41
Other,Forgery and Counterfeiting,2022-08-01,49,48
Other,Forgery and Counterfeiting,2022-09-01,42,45
Other,Forgery and Counterfeiting,2022-10-01,37,43
Other,Forgery and Counterfeiting,2022-11-01,26,35
Other,Forgery and Counterfeiting,2022-12-01,32,32
Other,Forgery and Counterfeiting,2023-01-01,30,29
Other,Forgery and Counterfeiting,2023-02-01,24,29
Other,Forgery and Counterfeiting,2023-03-01,35,30
Other,Forgery and Counterfeiting,2023-04-01,27,29
Other,Forgery and Counterfeiting,2023-05-01,28,30
Other,Forgery and Counterfeiting,2023-06-01,25,27
Other,Forgery and Counterfeiting,2023-07-01,23,25
Other,Forgery and Counterfeiting,2023-08-01,17,22
Other,Forgery and Counterfeiting,2023-09-01,11,17
Other,Forgery and Counterfeiting,2023-10-01,3,10
Other,Fraud,2019-01-01,1082,NA
Other,Fraud,2019-02-01,910,NA
Other,Fraud,2019-03-01,893,962
Other,Fraud,2019-04-01,900,901
Other,Fraud,2019-05-01,776,856
Other,Fraud,2019-06-01,671,782
Other,Fraud,2019-07-01,822,756
Other,Fraud,2019-08-01,838,777
Other,Fraud,2019-09-01,754,805
Other,Fraud,2019-10-01,772,788
Other,Fraud,2019-11-01,660,729
Other,Fraud,2019-12-01,701,711
Other,Fraud,2020-01-01,748,703
Other,Fraud,2020-02-01,765,738
Other,Fraud,2020-03-01,685,733
Other,Fraud,2020-04-01,537,662
Other,Fraud,2020-05-01,617,613
Other,Fraud,2020-06-01,657,604
Other,Fraud,2020-07-01,842,705
Other,Fraud,2020-08-01,812,770
Other,Fraud,2020-09-01,808,821
Other,Fraud,2020-10-01,806,809
Other,Fraud,2020-11-01,706,773
Other,Fraud,2020-12-01,729,747
Other,Fraud,2021-01-01,809,748
Other,Fraud,2021-02-01,821,786
Other,Fraud,2021-03-01,883,838
Other,Fraud,2021-04-01,623,776
Other,Fraud,2021-05-01,602,703
Other,Fraud,2021-06-01,718,648
Other,Fraud,2021-07-01,1026,782
Other,Fraud,2021-08-01,734,826
Other,Fraud,2021-09-01,678,813
Other,Fraud,2021-10-01,649,687
Other,Fraud,2021-11-01,608,645
Other,Fraud,2021-12-01,645,634
Other,Fraud,2022-01-01,502,585
Other,Fraud,2022-02-01,552,566
Other,Fraud,2022-03-01,550,535
Other,Fraud,2022-04-01,615,572
Other,Fraud,2022-05-01,573,579
Other,Fraud,2022-06-01,619,602
Other,Fraud,2022-07-01,655,616
Other,Fraud,2022-08-01,654,643
Other,Fraud,2022-09-01,640,650
Other,Fraud,2022-10-01,514,603
Other,Fraud,2022-11-01,476,543
Other,Fraud,2022-12-01,572,521
Other,Fraud,2023-01-01,614,554
Other,Fraud,2023-02-01,507,564
Other,Fraud,2023-03-01,663,595
Other,Fraud,2023-04-01,623,598
Other,Fraud,2023-05-01,646,644
Other,Fraud,2023-06-01,670,646
Other,Fraud,2023-07-01,682,666
Other,Fraud,2023-08-01,703,685
Other,Fraud,2023-09-01,638,674
Other,Fraud,2023-10-01,162,501
Other,Gambling Violations,2019-02-01,2,NA
Other,Gambling Violations,2019-03-01,1,NA
Other,Gambling Violations,2019-04-01,24,9
Other,Gambling Violations,2019-05-01,21,15
Other,Gambling Violations,2019-06-01,22,22
Other,Gambling Violations,2019-08-01,1,15
Other,Gambling Violations,2019-09-01,1,8
Other,Gambling Violations,2019-11-01,3,2
Other,Gambling Violations,2020-01-01,1,2
Other,Gambling Violations,2020-02-01,1,2
Other,Gambling Violations,2020-05-01,4,2
Other,Gambling Violations,2020-07-01,1,2
Other,Gambling Violations,2020-08-01,1,2
Other,Gambling Violations,2020-09-01,1,1
Other,Gambling Violations,2020-10-01,1,1
Other,Gambling Violations,2021-03-01,1,1
Other,Gambling Violations,2021-04-01,4,2
Other,Gambling Violations,2021-05-01,6,4
Other,Gambling Violations,2021-12-01,1,4
Other,Gambling Violations,2022-04-01,1,3
Other,Gambling Violations,2023-01-01,1,1
Other,Gambling Violations,2023-05-01,1,1
Other,Liquor Law Violations,2019-01-01,5,NA
Other,Liquor Law Violations,2019-02-01,7,NA
Other,Liquor Law Violations,2019-03-01,7,6
Other,Liquor Law Violations,2019-04-01,12,9
Other,Liquor Law Violations,2019-05-01,26,15
Other,Liquor Law Violations,2019-06-01,11,16
Other,Liquor Law Violations,2019-07-01,9,15
Other,Liquor Law Violations,2019-08-01,10,10
Other,Liquor Law Violations,2019-09-01,7,9
Other,Liquor Law Violations,2019-10-01,12,10
Other,Liquor Law Violations,2019-11-01,10,10
Other,Liquor Law Violations,2019-12-01,5,9
Other,Liquor Law Violations,2020-01-01,16,10
Other,Liquor Law Violations,2020-02-01,20,14
Other,Liquor Law Violations,2020-03-01,8,15
Other,Liquor Law Violations,2020-05-01,5,11
Other,Liquor Law Violations,2020-06-01,4,6
Other,Liquor Law Violations,2020-07-01,10,6
Other,Liquor Law Violations,2020-08-01,1,5
Other,Liquor Law Violations,2020-10-01,7,6
Other,Liquor Law Violations,2020-11-01,1,3
Other,Liquor Law Violations,2021-01-01,2,3
Other,Liquor Law Violations,2021-02-01,6,3
Other,Liquor Law Violations,2021-03-01,5,4
Other,Liquor Law Violations,2021-04-01,15,9
Other,Liquor Law Violations,2021-05-01,15,12
Other,Liquor Law Violations,2021-06-01,11,14
Other,Liquor Law Violations,2021-07-01,7,11
Other,Liquor Law Violations,2021-08-01,13,10
Other,Liquor Law Violations,2021-09-01,5,8
Other,Liquor Law Violations,2021-10-01,5,8
Other,Liquor Law Violations,2021-11-01,5,5
Other,Liquor Law Violations,2021-12-01,3,4
Other,Liquor Law Violations,2022-01-01,5,4
Other,Liquor Law Violations,2022-02-01,7,5
Other,Liquor Law Violations,2022-03-01,1,4
Other,Liquor Law Violations,2022-04-01,9,6
Other,Liquor Law Violations,2022-05-01,5,5
Other,Liquor Law Violations,2022-06-01,2,5
Other,Liquor Law Violations,2022-07-01,5,4
Other,Liquor Law Violations,2022-08-01,2,3
Other,Liquor Law Violations,2022-09-01,7,5
Other,Liquor Law Violations,2022-10-01,6,5
Other,Liquor Law Violations,2022-11-01,6,6
Other,Liquor Law Violations,2022-12-01,8,7
Other,Liquor Law Violations,2023-01-01,15,10
Other,Liquor Law Violations,2023-02-01,5,9
Other,Liquor Law Violations,2023-03-01,5,8
Other,Liquor Law Violations,2023-04-01,8,6
Other,Liquor Law Violations,2023-05-01,6,6
Other,Liquor Law Violations,2023-06-01,4,6
Other,Liquor Law Violations,2023-07-01,3,4
Other,Liquor Law Violations,2023-08-01,10,6
Other,Liquor Law Violations,2023-09-01,3,5
Other,Narcotic / Drug Law Violations,2019-01-01,838,NA
Other,Narcotic / Drug Law Violations,2019-02-01,745,NA
Other,Narcotic / Drug Law Violations,2019-03-01,918,834
Other,Narcotic / Drug Law Violations,2019-04-01,867,843
Other,Narcotic / Drug Law Violations,2019-05-01,912,899
Other,Narcotic / Drug Law Violations,2019-06-01,969,916
Other,Narcotic / Drug Law Violations,2019-07-01,986,956
Other,Narcotic / Drug Law Violations,2019-08-01,886,947
Other,Narcotic / Drug Law Violations,2019-09-01,930,934
Other,Narcotic / Drug Law Violations,2019-10-01,867,894
Other,Narcotic / Drug Law Violations,2019-11-01,757,851
Other,Narcotic / Drug Law Violations,2019-12-01,709,778
Other,Narcotic / Drug Law Violations,2020-01-01,863,776
Other,Narcotic / Drug Law Violations,2020-02-01,965,846
Other,Narcotic / Drug Law Violations,2020-03-01,654,827
Other,Narcotic / Drug Law Violations,2020-04-01,331,650
Other,Narcotic / Drug Law Violations,2020-05-01,1016,667
Other,Narcotic / Drug Law Violations,2020-06-01,171,506
Other,Narcotic / Drug Law Violations,2020-07-01,351,513
Other,Narcotic / Drug Law Violations,2020-08-01,383,302
Other,Narcotic / Drug Law Violations,2020-09-01,508,414
Other,Narcotic / Drug Law Violations,2020-10-01,542,478
Other,Narcotic / Drug Law Violations,2020-11-01,283,444
Other,Narcotic / Drug Law Violations,2020-12-01,380,402
Other,Narcotic / Drug Law Violations,2021-01-01,383,349
Other,Narcotic / Drug Law Violations,2021-02-01,373,379
Other,Narcotic / Drug Law Violations,2021-03-01,455,404
Other,Narcotic / Drug Law Violations,2021-04-01,330,386
Other,Narcotic / Drug Law Violations,2021-05-01,368,384
Other,Narcotic / Drug Law Violations,2021-06-01,309,336
Other,Narcotic / Drug Law Violations,2021-07-01,347,341
Other,Narcotic / Drug Law Violations,2021-08-01,279,312
Other,Narcotic / Drug Law Violations,2021-09-01,272,299
Other,Narcotic / Drug Law Violations,2021-10-01,298,283
Other,Narcotic / Drug Law Violations,2021-11-01,256,275
Other,Narcotic / Drug Law Violations,2021-12-01,187,247
Other,Narcotic / Drug Law Violations,2022-01-01,201,215
Other,Narcotic / Drug Law Violations,2022-02-01,250,213
Other,Narcotic / Drug Law Violations,2022-03-01,307,253
Other,Narcotic / Drug Law Violations,2022-04-01,280,279
Other,Narcotic / Drug Law Violations,2022-05-01,249,279
Other,Narcotic / Drug Law Violations,2022-06-01,235,255
Other,Narcotic / Drug Law Violations,2022-07-01,225,236
Other,Narcotic / Drug Law Violations,2022-08-01,248,236
Other,Narcotic / Drug Law Violations,2022-09-01,208,227
Other,Narcotic / Drug Law Violations,2022-10-01,244,233
Other,Narcotic / Drug Law Violations,2022-11-01,263,238
Other,Narcotic / Drug Law Violations,2022-12-01,218,242
Other,Narcotic / Drug Law Violations,2023-01-01,219,233
Other,Narcotic / Drug Law Violations,2023-02-01,194,210
Other,Narcotic / Drug Law Violations,2023-03-01,237,217
Other,Narcotic / Drug Law Violations,2023-04-01,221,217
Other,Narcotic / Drug Law Violations,2023-05-01,271,243
Other,Narcotic / Drug Law Violations,2023-06-01,215,236
Other,Narcotic / Drug Law Violations,2023-07-01,197,228
Other,Narcotic / Drug Law Violations,2023-08-01,213,208
Other,Narcotic / Drug Law Violations,2023-09-01,206,205
Other,Narcotic / Drug Law Violations,2023-10-01,48,156
Other,Offenses Against Family and Children,2019-01-01,47,NA
Other,Offenses Against Family and Children,2019-02-01,35,NA
Other,Offenses Against Family and Children,2019-03-01,51,44
Other,Offenses Against Family and Children,2019-04-01,41,42
Other,Offenses Against Family and Children,2019-05-01,50,47
Other,Offenses Against Family and Children,2019-06-01,61,51
Other,Offenses Against Family and Children,2019-07-01,42,51
Other,Offenses Against Family and Children,2019-08-01,52,52
Other,Offenses Against Family and Children,2019-09-01,48,47
Other,Offenses Against Family and Children,2019-10-01,34,45
Other,Offenses Against Family and Children,2019-11-01,44,42
Other,Offenses Against Family and Children,2019-12-01,31,36
Other,Offenses Against Family and Children,2020-01-01,34,36
Other,Offenses Against Family and Children,2020-02-01,38,34
Other,Offenses Against Family and Children,2020-03-01,30,34
Other,Offenses Against Family and Children,2020-04-01,22,30
Other,Offenses Against Family and Children,2020-05-01,35,29
Other,Offenses Against Family and Children,2020-06-01,40,32
Other,Offenses Against Family and Children,2020-07-01,45,40
Other,Offenses Against Family and Children,2020-08-01,31,39
Other,Offenses Against Family and Children,2020-09-01,42,39
Other,Offenses Against Family and Children,2020-10-01,30,34
Other,Offenses Against Family and Children,2020-11-01,31,34
Other,Offenses Against Family and Children,2020-12-01,25,29
Other,Offenses Against Family and Children,2021-01-01,32,29
Other,Offenses Against Family and Children,2021-02-01,28,28
Other,Offenses Against Family and Children,2021-03-01,29,30
Other,Offenses Against Family and Children,2021-04-01,21,26
Other,Offenses Against Family and Children,2021-05-01,14,21
Other,Offenses Against Family and Children,2021-06-01,9,15
Other,Offenses Against Family and Children,2021-07-01,10,11
Other,Offenses Against Family and Children,2021-08-01,7,9
Other,Offenses Against Family and Children,2021-09-01,10,9
Other,Offenses Against Family and Children,2021-10-01,4,7
Other,Offenses Against Family and Children,2021-11-01,8,7
Other,Offenses Against Family and Children,2021-12-01,16,9
Other,Offenses Against Family and Children,2022-01-01,8,11
Other,Offenses Against Family and Children,2022-02-01,5,10
Other,Offenses Against Family and Children,2022-03-01,12,8
Other,Offenses Against Family and Children,2022-04-01,15,11
Other,Offenses Against Family and Children,2022-05-01,18,15
Other,Offenses Against Family and Children,2022-06-01,9,14
Other,Offenses Against Family and Children,2022-07-01,11,13
Other,Offenses Against Family and Children,2022-08-01,15,12
Other,Offenses Against Family and Children,2022-09-01,8,11
Other,Offenses Against Family and Children,2022-10-01,19,14
Other,Offenses Against Family and Children,2022-11-01,18,15
Other,Offenses Against Family and Children,2022-12-01,22,20
Other,Offenses Against Family and Children,2023-01-01,30,23
Other,Offenses Against Family and Children,2023-02-01,41,31
Other,Offenses Against Family and Children,2023-03-01,33,35
Other,Offenses Against Family and Children,2023-04-01,42,39
Other,Offenses Against Family and Children,2023-05-01,44,40
Other,Offenses Against Family and Children,2023-06-01,44,43
Other,Offenses Against Family and Children,2023-07-01,29,39
Other,Offenses Against Family and Children,2023-08-01,20,31
Other,Offenses Against Family and Children,2023-09-01,46,32
Other,Offenses Against Family and Children,2023-10-01,9,25
Other,Other Assaults,2019-01-01,1801,NA
Other,Other Assaults,2019-02-01,1754,NA
Other,Other Assaults,2019-03-01,2027,1861
Other,Other Assaults,2019-04-01,2261,2014
Other,Other Assaults,2019-05-01,2320,2203
Other,Other Assaults,2019-06-01,2018,2200
Other,Other Assaults,2019-07-01,2013,2117
Other,Other Assaults,2019-08-01,2031,2021
Other,Other Assaults,2019-09-01,2193,2079
Other,Other Assaults,2019-10-01,2391,2205
Other,Other Assaults,2019-11-01,1922,2169
Other,Other Assaults,2019-12-01,1872,2062
Other,Other Assaults,2020-01-01,2046,1947
Other,Other Assaults,2020-02-01,1974,1964
Other,Other Assaults,2020-03-01,1828,1949
Other,Other Assaults,2020-04-01,1404,1735
Other,Other Assaults,2020-05-01,1797,1676
Other,Other Assaults,2020-06-01,1866,1689
Other,Other Assaults,2020-07-01,1965,1876
Other,Other Assaults,2020-08-01,1965,1932
Other,Other Assaults,2020-09-01,1922,1951
Other,Other Assaults,2020-10-01,1901,1929
Other,Other Assaults,2020-11-01,1687,1837
Other,Other Assaults,2020-12-01,1562,1717
Other,Other Assaults,2021-01-01,1734,1661
Other,Other Assaults,2021-02-01,1479,1592
Other,Other Assaults,2021-03-01,1793,1669
Other,Other Assaults,2021-04-01,2053,1775
Other,Other Assaults,2021-05-01,1990,1945
Other,Other Assaults,2021-06-01,2089,2044
Other,Other Assaults,2021-07-01,2112,2064
Other,Other Assaults,2021-08-01,2141,2114
Other,Other Assaults,2021-09-01,2183,2145
Other,Other Assaults,2021-10-01,2437,2254
Other,Other Assaults,2021-11-01,2082,2234
Other,Other Assaults,2021-12-01,1958,2159
Other,Other Assaults,2022-01-01,1752,1931
Other,Other Assaults,2022-02-01,1840,1850
Other,Other Assaults,2022-03-01,2218,1937
Other,Other Assaults,2022-04-01,2120,2059
Other,Other Assaults,2022-05-01,2418,2252
Other,Other Assaults,2022-06-01,2284,2274
Other,Other Assaults,2022-07-01,2303,2335
Other,Other Assaults,2022-08-01,2083,2223
Other,Other Assaults,2022-09-01,2106,2164
Other,Other Assaults,2022-10-01,2155,2115
Other,Other Assaults,2022-11-01,2162,2141
Other,Other Assaults,2022-12-01,1919,2079
Other,Other Assaults,2023-01-01,2160,2080
Other,Other Assaults,2023-02-01,2016,2032
Other,Other Assaults,2023-03-01,2235,2137
Other,Other Assaults,2023-04-01,2225,2159
Other,Other Assaults,2023-05-01,2470,2310
Other,Other Assaults,2023-06-01,2140,2278
Other,Other Assaults,2023-07-01,2142,2251
Other,Other Assaults,2023-08-01,2183,2155
Other,Other Assaults,2023-09-01,2107,2144
Other,Other Assaults,2023-10-01,455,1582
Other,Other Sex Offenses (Not Commercialized),2019-01-01,84,NA
Other,Other Sex Offenses (Not Commercialized),2019-02-01,76,NA
Other,Other Sex Offenses (Not Commercialized),2019-03-01,82,81
Other,Other Sex Offenses (Not Commercialized),2019-04-01,106,88
Other,Other Sex Offenses (Not Commercialized),2019-05-01,77,88
Other,Other Sex Offenses (Not Commercialized),2019-06-01,83,89
Other,Other Sex Offenses (Not Commercialized),2019-07-01,76,79
Other,Other Sex Offenses (Not Commercialized),2019-08-01,74,78
Other,Other Sex Offenses (Not Commercialized),2019-09-01,102,84
Other,Other Sex Offenses (Not Commercialized),2019-10-01,98,91
Other,Other Sex Offenses (Not Commercialized),2019-11-01,70,90
Other,Other Sex Offenses (Not Commercialized),2019-12-01,81,83
Other,Other Sex Offenses (Not Commercialized),2020-01-01,85,79
Other,Other Sex Offenses (Not Commercialized),2020-02-01,89,85
Other,Other Sex Offenses (Not Commercialized),2020-03-01,47,74
Other,Other Sex Offenses (Not Commercialized),2020-04-01,27,54
Other,Other Sex Offenses (Not Commercialized),2020-05-01,48,41
Other,Other Sex Offenses (Not Commercialized),2020-06-01,62,46
Other,Other Sex Offenses (Not Commercialized),2020-07-01,71,60
Other,Other Sex Offenses (Not Commercialized),2020-08-01,64,66
Other,Other Sex Offenses (Not Commercialized),2020-09-01,73,69
Other,Other Sex Offenses (Not Commercialized),2020-10-01,56,64
Other,Other Sex Offenses (Not Commercialized),2020-11-01,56,62
Other,Other Sex Offenses (Not Commercialized),2020-12-01,40,51
Other,Other Sex Offenses (Not Commercialized),2021-01-01,53,50
Other,Other Sex Offenses (Not Commercialized),2021-02-01,47,47
Other,Other Sex Offenses (Not Commercialized),2021-03-01,53,51
Other,Other Sex Offenses (Not Commercialized),2021-04-01,80,60
Other,Other Sex Offenses (Not Commercialized),2021-05-01,76,70
Other,Other Sex Offenses (Not Commercialized),2021-06-01,71,76
Other,Other Sex Offenses (Not Commercialized),2021-07-01,85,77
Other,Other Sex Offenses (Not Commercialized),2021-08-01,88,81
Other,Other Sex Offenses (Not Commercialized),2021-09-01,69,81
Other,Other Sex Offenses (Not Commercialized),2021-10-01,91,83
Other,Other Sex Offenses (Not Commercialized),2021-11-01,75,78
Other,Other Sex Offenses (Not Commercialized),2021-12-01,79,82
Other,Other Sex Offenses (Not Commercialized),2022-01-01,61,72
Other,Other Sex Offenses (Not Commercialized),2022-02-01,67,69
Other,Other Sex Offenses (Not Commercialized),2022-03-01,92,73
Other,Other Sex Offenses (Not Commercialized),2022-04-01,112,90
Other,Other Sex Offenses (Not Commercialized),2022-05-01,114,106
Other,Other Sex Offenses (Not Commercialized),2022-06-01,107,111
Other,Other Sex Offenses (Not Commercialized),2022-07-01,64,95
Other,Other Sex Offenses (Not Commercialized),2022-08-01,110,94
Other,Other Sex Offenses (Not Commercialized),2022-09-01,68,81
Other,Other Sex Offenses (Not Commercialized),2022-10-01,84,87
Other,Other Sex Offenses (Not Commercialized),2022-11-01,80,77
Other,Other Sex Offenses (Not Commercialized),2022-12-01,82,82
